RG,SITE_ID,SITE_EPA_ID,SITE_NAME,SITE_STRT_ADRS1,SITE_STRT_ADRS2,SITE_CITY_NAME,SITE_STATE,SITE_ZIP_CODE,SITE_CONG_DISTRICT,SITE_CNTY_NAME,SITE_FIPS_CODE,LATITUDE,LONGITUDE,ALT_AGREEMENT,NPL,FF,NON_NPL_STATUS
2,0201544,NYD045170701,POLYMER APPLICATIONS,3445 RIVER RD,,TONAWANDA,NY,14150,29,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0202783,NYD045858073,GRAPHIC COMPONENTS,700 CHETTIC AVENUE,,COPIAGUE,NY,11726,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0203173,NYD046178075,HEXAGON LABS,3536 PEARTREE AVENUE,,BRONX,NY,10475,17,BRONX,36005.0,,,N,Not on the NPL,N,N
2,0203428,NYD046543377,ABALENE PEST CONTROL,108 MC BRIDGE AVE,,CLINTON,NY,13323,25,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0206689,NYD046874244,TRADITION LEATHER,41 W. 11TH AVENUE,,GLOVERSVILLE,NY,12078,21,FULTON,36035.0,,,N,Not on the NPL,N,N
2,0204167,NYD047650197,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,110 CUTTER MILL ROAD,,GREAT NECK,NY,11021,03,NASSAU,36059.0,40.782361,-73.734139,N,Currently on the Final NPL,N,N
2,0201552,NYD048148175,"MERCURY REFINING, INC.",26 RAILROAD AVE,,COLONIE,NY,12205,20,ALBANY,36001.0,42.689719,-73.804169,N,Currently on the Final NPL,N,N
2,0204028,NYD051873297,FORMER MUNSEY CLEANERS,1029 PORT WASHINGTON BLVD,,PORT WASHINGTON,NY,11050,03,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0201566,NYD055054191,PYRON METAL,5950 PACKARD ROAD,,NIAGARA FALLS,NY,14304,32,NIAGARA,36063.0,,,N,Not on the NPL,N,N
2,0203229,NYD056301104,STAUFFER CHEMICAL /EASTERN RESEARCH CENT,LAWRENCE ST.,,ARDSLEY,NY,10522,22,WESTCHESTER,36119.0,,,N,Not on the NPL,N,N
2,0203043,NYD056303449,INTERCERAM INC.,FORTUNE ROAD WEST,,WALLKILL,NY,10940,22,ORANGE,36071.0,,,N,Not on the NPL,N,N
2,0206692,NYD057767246,BRANSON WIRE,13 W. DOCK STREET,,PORT BYRON,NY,13140-9527,24,CAYUGA,36011.0,,,N,Not on the NPL,N,N
2,0202792,NYD059953661,TERWILLIGER EXCAVATION,ROUTE 16,,FARMERSVILLE,NY,14737,34,CATTARAUGUS,36009.0,,,N,Not on the NPL,N,N
2,0201584,NYD063653133,ASHLAND I,4545 RIVER RD,,TONAWANDA,NY,14150,36,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0203846,NYD064258031,"PHOTEC, INC",1000 DRIVING PARK AVENUE,,ROCHESTER,NY,14613,28,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0204052,NYD065946642,BURTON INDUSTRIES,241 - 243 WYANDANCH AVE,,NORTH BABYLON,NY,11704,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202696,NYD066809203,BEECH-NUT NUTRITION CORP,102 CHURCH ST,,CANAJOHARIE,NY,13317,19,MONTGOMERY,36057.0,,,N,Not on the NPL,N,N
2,0201588,NYD066813064,HOPEWELL PRECISION,15 RYAN RD,,HOPEWELL JUNCTION,NY,12533-8323,18,DUTCHESS,36027.0,41.61156,-73.78177,N,Currently on the Final NPL,N,N
2,0203341,NYD067532580,DIAZ CHEMICAL,40 JACKSON ST.,,HOLLEY,NY,14470,27,ORLEANS,36073.0,43.222944,-78.029278,N,Currently on the Final NPL,N,N
2,0201591,NYD068014711,US ELECTROPLATING CORP,100 FIELD ST,,WEST BABYLON,NY,11704,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0201592,NYD068026657,SERV-ALL LAUNDRY,8 DRAYTON AVENUE,,BAY SHORE,NY,11706,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0204261,NYD068273044,"BCF OIL REFINING, INC.",360 MASPETH AVENUE,,BROOKLYN,NY,11211,12,KINGS,36047.0,,,N,Not on the NPL,N,N
2,0203829,NYD071092233,JOHNNY-ON-THE-SPOT CLEANERS,736 NAIN STREET,,POUGHKEEPSIE,NY,12603,01,DUTCHESS,36027.0,,,N,Not on the NPL,N,N
2,0202672,NYD071476402,PELICAN MANUFACTURING INC,2223 WASHINGTON ST.,,JAMESTOWN,NY,14701,34,CHAUTAUQUA,36013.0,,,N,Not on the NPL,N,N
2,0202634,NYD072366453,"ACTION ANODIZING, PLATING, %26 POLISHING CORP.",33 DIXON AVE.,,COPIAGUE,NY,11701,02,SUFFOLK,36103.0,40.684439,-73.406111,N,Deleted from the Final NPL,N,N
2,0205050,NYD072710502,WESTWOOD CHEMICAL CORPORATION,46 TOWER DRIVE,,MIDDLETOWN,NY,10941,19,ORANGE,36071.0,,,N,Not on the NPL,N,N
2,0201604,NYD073675514,"FACET ENTERPRISES, INC.",RTE 14,,ELMIRA,NY,14903,23,CHEMUNG,36015.0,42.1325,-76.829169,N,Currently on the Final NPL,N,N
2,0201614,NYD075784165,KENMARK TEXTILE CORP.,921 CONKLIN ST (P.O. BOX 298),,FARMINGDALE,NY,11735,02,SUFFOLK,36103.0,40.7384,-73.4264,N,Deleted from the Final NPL,N,N
2,0203388,NYD080457542,COPELAND COATING CO. INC,COLUMBIA TNPK RTE 20,,NASSAU,NY,12123,24,RENSSELAER,36083.0,,,N,Not on the NPL,N,N
2,0206320,NYD080465222,MARY MCCLELLAN HOSPITAL,1 MYRTLE AVE,,CAMBRIDGE,NY,12816,20,WASHINGTON,36115.0,,,N,Not on the NPL,N,N
2,0201628,NYD081906984,NEW YORK STATE ELECT,50 MAIN ST,,BREWSTER,NY,10509,25,PUTNAM,36079.0,,,N,Not on the NPL,N,N
2,0203798,NYD083533125,CHASE INTERIORS,205-247 WEST LISTER AVENUE,,FALCONER,NY,14733,31,CHAUTAUQUA,36013.0,,,N,Not on the NPL,N,N
2,0203860,NYD085751667,CATSKILL CHROME PLATING INC,370 WEST BRIDGE STREET,,CATSKILL,NY,12414,22,GREENE,36039.0,,,N,Not on the NPL,N,N
2,0201640,NYD088413877,TONAWANDA COKE CORPORATION (TCC),3875 RIVER RD,,TONAWANDA,NY,14150,36,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0201644,NYD091972554,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),ROOSEVELT TOURIN ROAD,,MASSENA,NY,13662,21,ST. LAWRENCE,36089.0,44.983889,-74.732781,N,Currently on the Final NPL,N,N
2,0201645,NYD092363431,CERRO WIRE %26 CABLE CO,ROBBINS LANE,,SYOSSET,NY,11791,04,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202182,NYD980664361,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT),EAST AVENUE %26 EXCELCIOR RD,,SARATOGA SPRINGS,NY,12866,20,SARATOGA,36091.0,43.09,-73.776111,N,Currently on the Final NPL,N,N
2,0202186,NYD980664411,NIAGARA MOHAWK /HARBOR POINT,WASHINGTON ST,,UTICA,NY,13501,31,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0202187,NYD980753420,MACKENZIE CHEMICAL WORKS,1 CORDELLO AVENUE,,CENTRAL ISLIP,NY,11722,02,SUFFOLK,36103.0,40.788889,-73.205278,N,Currently on the Final NPL,N,N
2,0202189,NYD980754717,BROOKFIELD AVENUE LANDFILL,ARTHUR KILL ROAD,,STATEN ISLAND,NY,10301,17,RICHMOND,36085.0,,,N,Not on the NPL,N,N
2,0202190,NYD980754725,EDGEMERE LF,BEACH CHANNEL DR AND 49TH ST,,QUEENS,NY,11694,11,QUEENS,36081.0,,,N,Not on the NPL,N,N
2,0202198,NYD980762520,NORTH SEA MUNICIPAL LANDFILL,MAJORS PATH,,NORTH SEA,NY,11968,01,SUFFOLK,36103.0,40.929161,-72.401389,N,Deleted from the Final NPL,N,N
2,0202206,NYD980762603,SOUTHOLD LF,NORTH RD - RTE 27,,CUTCHOGUE,NY,11935,01,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202218,NYD980762728,BABYLON LF,EDISON AVE,,BABYLON,NY,11702,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202220,NYD980762751,ROTTERDAM LF (ACTIVE),RYNEX CORNERS RD,,PATTERSONVILLE,NY,12137,31,SCHENECTADY,36093.0,,,N,Not on the NPL,N,N
2,0202225,NYD980762801,HENRIETTA TOWN DUMP,1233 LEHIGH STATION RD,,HENRIETTA,NY,14467,35,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0202228,NYD980763767,VESTAL WATER SUPPLY WELL 1-1,605 VESTAL PKWY,,VESTAL,NY,13850,22,BROOME,36007.0,42.0902,-76.0557,N,Currently on the Final NPL,N,N
2,0202229,NYD980763841,HUDSON RIVER PCBS,NO STREET APPLICABLE,,HUDSON RIVER,NY,12871-2834,21,WASHINGTON,36115.0,43.1102,-73.5765,N,Currently on the Final NPL,N,N
2,0202231,NYD980766182,DUPONT STAUFFER DURAMATE,SOUTH ST,,NEWBURGH,NY,12550,26,ORANGE,36071.0,,,N,Not on the NPL,N,N
2,0202235,NYD980768675,BEC TRUCKING,STEWART RD,,VESTAL,NY,13850,26,BROOME,36007.0,42.097639,-75.998339,N,Deleted from the Final NPL,N,N
2,0202236,NYD980768683,"BIOCLINICAL LABORATORIES, INC.",1585-I SMITHTOWN AVE,,BOHEMIA,NY,11716,02,SUFFOLK,36103.0,40.783331,-73.110281,N,Deleted from the Final NPL,N,N
2,0202237,NYD980768691,COLESVILLE MUNICIPAL LANDFILL,EAST WINDSOR RD,,TOWN OF COLESVILLE,NY,13813,22,BROOME,36007.0,42.160419,-75.58945,N,Currently on the Final NPL,N,N
2,0202239,NYD980768717,"GOLDISC RECORDINGS, INC.",725 BROADWAY,,HOLBROOK,NY,11741,02,SUFFOLK,36103.0,40.7745,-73.0647,N,Currently on the Final NPL,N,N
2,0202243,NYD980768758,OLD ERIE CANAL,TURNER ST,,FRANKFORT,NY,13340,31,HERKIMER,36043.0,,,N,Not on the NPL,N,N
2,0202245,NYD980768774,PREFERRED PLATING CORP.,32 ALLEN BLVD,,FARMINGDALE,NY,11735,02,SUFFOLK,36103.0,40.7158,-73.4253,N,Currently on the Final NPL,N,N
2,0206587,NYD980773139,BIRDS EYE,607 PHILLIPS STREET,,FULTON,NY,13069,23,FULTON,36035.0,,,N,Not on the NPL,N,N
2,0204643,NYD980778823,BIO-TECH PAPER MILLS INC.,RT. 29 %26 61,,GREENWICH,NY,12834,20,WASHINGTON,36115.0,,,N,Not on the NPL,N,N
2,0202257,NYD980780670,BYRON BARREL %26 DRUM,TOWN LINE ROAD,,BYRON TOWNSHIP,NY,14422,27,GENESEE,36037.0,43.1191,-78.1103,N,Currently on the Final NPL,N,N
2,0202263,NYD980780738,BREWER ROAD LANDFILL,BREWER RD,,WATERLOO,NY,13165,29,SENECA,36099.0,,,N,Not on the NPL,N,N
2,0202264,NYD980780746,ENDICOTT VILLAGE WELL FIELD,S. GRIPPEN AVENUE,,VILLAGE OF ENDICOTT,NY,13760,22,BROOME,36007.0,42.086111,-76.086111,N,Currently on the Final NPL,N,N
2,0202267,NYD980780779,HERTEL LANDFILL,RTE 44/55 BEDELL AVE %26 TUCKERS,,PLATTEKILL,NY,12528,19,ULSTER,36111.0,41.688061,-74.038889,N,Currently on the Final NPL,N,N
2,0202269,NYD980780795,KATONAH MUNICIPAL WELL,JAY STREET,,TOWN OF BEDFORD,NY,10536,19,WESTCHESTER,36119.0,41.259169,-73.682911,N,Deleted from the Final NPL,N,N
2,0202277,NYD980780878,SUFFERN VILLAGE WELL FIELD,NORTH END OF RAMAPO AVENUE,,VILLAGE OF SUFFERN,NY,10901,20,ROCKLAND,36087.0,41.1162,-74.159,N,Deleted from the Final NPL,N,N
2,0202278,NYD980780886,SWEDEN 3-CHAPMAN,N. BEADLE RD.; E.N. GOODMAN ST,,SWEDEN,NY,14420,29,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0202282,NYD980780928,VAN DER HORST CORP OF AMERICA,314 PENN AVENUE,,OLEAN,NY,14760,31,CATTARAUGUS,36009.0,,,N,Not on the NPL,N,N
2,0202284,NYD980785661,HAVILAND COMPLEX,ROUTE 9G %26 HAVILAND ROAD,,TOWN OF HYDE PARK,NY,12538,19,DUTCHESS,36027.0,41.771111,-73.908061,N,Currently on the Final NPL,N,N
2,0204006,NYD981079064,"PENETREX PROCESSING, INC",SHORE ROAD,,GLENWOOD LANDING,NY,11547,03,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0204140,NYD981130032,"ARTCO INUDSTRIAL LAUNDRIES, INC.",333 W. MAIN ST.,,ROCHESTER,NY,14608,,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0204535,NYD981133309,ROBINSON/FIDDLERS GREEN MANUFACTURING CO. INC.,243 WEST MAIN STREET,,SPRINGVILLE,NY,14141,30,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0202731,NYD981133648,RICKETTS DRY CLEANING,2017 Doubleday Ave,,BALLSTON SPA,NY,12020,21,SARATOGA,36091.0,,,N,Not on the NPL,N,N
2,0202292,NYD981184138,"COMMERCIAL ENVELOPE MFG. CO., INC.",900 GRAND BOULEVARD,,DEER PARK,NY,11729,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202301,NYD981184229,CIRCUITRON CORP.,82 MILBAR BOULEVARD,,EAST FARMINGDALE,NY,11735,02,SUFFOLK,36103.0,40.7495,-73.4195,N,Currently on the Final NPL,N,N
2,0202302,NYD981184237,ALSY MANUFACTURING,270 DUFFY AVENUE,,HICKSVILLE,NY,11801,04,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202319,NYD981186919,DENTON AVENUE LANDFILL,DENTON AND HILLSIDE AVENUES,,NEW HYDE PARK,NY,11040,03,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202322,NYD981186943,SUFFOLK AIRPORT C %26 D SITE,OLD RIVERHEAD ROAD,aka Gabreski Air National Guard Base,WESTHAMPTON(T.O.S.HAMPTON,NY,11978,01,SUFFOLK,36103.0,,,N,Not on the NPL,Y,Y
2,0202324,NYD981186968,ROCK HAVEN LANDFILL,ROCK HAVEN ROAD,,TOWN OF WAWARSING,NY,12489,28,ULSTER,36111.0,,,N,Not on the NPL,N,N
2,0202623,NYD981484447,BARKER CHEMICAL,WAGEMAKER RD.,,SODUS,NY,14551,29,WAYNE,36117.0,,,N,Not on the NPL,N,N
2,0202329,NYD981486947,CONKLIN DUMPS,ROUTE 7,,CONKLIN,NY,13748,26,BROOME,36007.0,42.05,-75.81805,N,Deleted from the Final NPL,N,N
2,0202330,NYD981486954,ROWE INDUSTRIES GROUND WATER CONTAMINATION,SAG HARBOR-BRIDGEHAMPTON TURNPIKE,,NOYACK/SAG HARBOR,NY,11963,01,SUFFOLK,36103.0,40.982781,-72.3,N,Currently on the Final NPL,N,N
2,0206092,NYD981488026,ALUMINUM LOUVRE CORP.,"161 BETHPAGE, SWEETHOLLOW RD./",310 WINDING RD.,OLD BETHPAGE,NY,11804,,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202331,NYD981490238,FARREL PROPERTY,ROUTE 66 AND WOODWARD ROAD,,EAST NASSAU,NY,12062,24,RENSSELAER,36083.0,,,N,Not on the NPL,N,N
2,0202332,NYD981490253,NAPONACH PAPER MILL,ROUTE 55,,NAPONACH,NY,12458,28,ULSTER,36111.0,,,N,Not on the NPL,N,N
2,0202334,NYD981560402,OLD SALINA LANDFILL,ROUTE 11 AND WOLF STREET,,TOWN OF SALINA,NY,13088,27,ONONDAGA,36067.0,,,N,Not on the NPL,N,N
2,0202340,NYD981560519,THREE STAR ANODIZING,MARKET STREET INDUSTRIAL PARK,28 MCKINLEY STREET,WAPPINGERS FALLS,NY,12590,21,DUTCHESS,36027.0,,,N,Not on the NPL,N,N
2,0202346,NYD981560774,CLINTON BAILEY,CLINTON STREET %26 BAILEY AVE,,BUFFALO,NY,14240,33,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0202348,NYD981560790,YATES COUNTY LANDFILL,LONG POINT AND DOWNEY ROADS,,TORREY,NY,14527,34,YATES,36123.0,,,N,Not on the NPL,N,N
2,0202358,NYD981560899,NYSDOT PITTSFORD,938 WEST LINDEN AVENUE,,EAST ROCHESTER,NY,14445,30,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0202359,NYD981560907,NORTH LAWRENCE OIL DUMP,MCAUSLEN AND CEMETARY ROADS,,LAWRENCE,NY,12965,26,,,,,N,Not on the NPL,N,N
2,0202360,NYD981560915,HITEMAN LEATHER,173 SOUTH STREET,,WEST WINFIELD,NY,13491,24,HERKIMER,36043.0,42.883333,-75.195833,N,Deleted from the Final NPL,N,N
2,0202361,NYD981560923,FOREST GLEN MOBILE HOME SUBDIVISION,"LISA LANE, CARRIE DRIVE AND T. MARK DRV.",,NIAGARA FALLS,NY,14301,27,NIAGARA,36063.0,43.1127,-78.9995,N,Currently on the Final NPL,N,N
2,0202366,NYD981561954,C %26 J DISPOSAL LEASING CO. DUMP,ROUTE 12B,,HAMILTON,NY,13346,23,MADISON,36053.0,42.8638,-75.5687,N,Deleted from the Final NPL,N,N
2,0202374,NYD981562614,"NTU CIRCUITS, INC.",60 DALE STREET,,BABYLON,NY,11704,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0203408,NYD981566417,GCL TIE AND TREATING INC.,DELAWARE AVENUE,,VILLAGE OF SIDNEY,NY,13838,19,DELAWARE,36025.0,42.300555,-75.413333,N,Currently on the Final NPL,N,N
2,0204144,NYD981874472,ALLIANCE PRECISION PLASTICS,595 TRABOLD ROAD,,ROCHESTER,NY,14624,,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0202375,NYD982181018,MERRICK LANDFILL,1600 MERRICK ROAD,,MERRICK,NY,11566,04,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202383,NYD982181109,CAMP SHANKS LANDFILL,RT 303,,ORANGETOWN,NY,10960,22,ROCKLAND,36087.0,,,N,Not on the NPL,N,N
2,0203791,NYD982181273,WALLKILL WELLFIELD,320 %26 327 HIGHLAND AVE,aka Industrial Place,MIDDLETOWN,NY,10940,20,ORANGE,36071.0,,,N,Not on the NPL,N,N
2,0202395,NYD982181281,PRIMOSHIELD INC,1223 CONKLING AVENUE,,UTICA,NY,13501,23,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0202405,NYD982181398,ARDEN WOODS ESTATE,ARDENT AMBOY RDS,,STATEN ISLAND,NY,10301,14,RICHMOND,36085.0,,,N,Not on the NPL,N,N
2,0202408,NYD982181422,UNION ROAD SITE,LOSSON ROAD,,CHEEKTOWAGA,NY,14225,30,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0203792,NYD982183550,FRANKLIN CLEANERS,206-208B SOUTH FRANKLIN STREET,,HEMPSTEAD,NY,11550,05,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0204168,NYD982184293,SUPERIOR METAL MANUFACTURING INC,65 RIVER STREET,,JAMESTOWN,NY,14701,31,CHAUTAUQUA,36013.0,,,N,Not on the NPL,N,N
2,0202413,NYD982268815,SUDAKOW DUMP,WILLIAMS STREET,,FRANKFORT,NY,13340,26,HERKIMER,36043.0,,,N,Not on the NPL,N,N
2,0202417,NYD982269946,"ORANGE %26 ROCKLAND UTILITIES, INC.",OLD NYACK TURNPIKE,,WEST NYACK,NY,10994,22,ROCKLAND,36087.0,,,N,Not on the NPL,N,N
2,0202609,NYD982272734,ROSEN BROTHERS SCRAP YARD/DUMP,PENDELTON ST.,,CORTLAND,NY,13045,"20,22",CORTLAND,36023.0,42.591669,-76.175281,N,Currently on the Final NPL,N,N
2,0202627,NYD982272908,HERKIMER VILLAGE DUMP,EAST STEELE STREET,,HERKIMER,NY,13350,26,HERKIMER,36043.0,,,N,Not on the NPL,N,N
2,0202628,NYD982272916,"D%26H, B%26M, RAILROAD YARD",ROUTE 67,,HALFMOON/MECHANICVILLE,NY,12188,24,SARATOGA,36091.0,,,N,Not on the NPL,N,N
2,0202635,NYD982273971,ASTRO ELECTROPLATING,33 DIXON AVE.,,COPIAGUE,NY,11701,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202637,NYD982273989,SAND LAKE LF.,CHAMBERLAIN RD.,,SAND LAKE,NY,12153,24,RENSSELAER,36083.0,,,N,Not on the NPL,N,N
2,0202780,NYD982531147,CTI METAL FINISHING,333 A %26 B SKILMORE ROAD,,DEER PARK,NY,11729,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202785,NYD982531154,LOUIS SORRENTINO PROPERTY,113-115 MARINE STREET,,FARMINGDALE,NY,11735,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202788,NYD982531170,MIDDLETOWN COAL GAS,FULTON %26 CANAL STREETS,,MIDDLETOWN,NY,10940,22,ORANGE,36071.0,,,N,Not on the NPL,N,N
2,0202799,NYD982531246,SCHATZ PLANT,70 FAIRVIEW AVENUE,,POUGHKEEPSIE,NY,12601,01,DUTCHESS,36027.0,,,N,Not on the NPL,N,N
2,0202816,NYD982531469,ARSENIC MINE,GIPSY TRAIL ROAD AND MT. NIMHAM ROAD,,KENT,NY,10512,29,PUTNAM,36079.0,41.457972,-73.715285,N,Currently on the Final NPL,N,N
2,0202675,NYD982531949,NASSAU COUNTY FIRE TRAINING CENTER,WINDING ROAD,,OLD BETHPAGE,NY,11804,04,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202673,NYD982531964,OAKLEY FARM,GEES ROAD,,CHITTENANGO,NY,13037,27,MADISON,36053.0,,,N,Not on the NPL,N,N
2,0202665,NYD982532012,TOWN LINE ROAD DUMP SITE,TOWN LINE ROAD,,SPRINGPORT,NY,13160,29,CAYUGA,36011.0,,,N,Not on the NPL,N,N
2,0203436,NYD982535304,VILLAGE WARSAW LANDFILL,INDUSTRIAL ST,,WARSAW,NY,14569,31,WYOMING,36121.0,,,N,Not on the NPL,N,N
2,0204029,NYD982716938,"WASTE STREAM, INC.",145 OUTER MAPLE STREET,,POTSDAM,NY,13676,26,ST. LAWRENCE,36089.0,,,N,Not on the NPL,N,N
2,0204301,NYD982718173,PERRY BUILDERS INC.,20 PRUYN STREET,,BAINBRIDGE,NY,13733,23,CHENANGO,36017.0,,,N,Not on the NPL,N,N
2,0202661,NYD986866010,MOHAWK VALLEY OIL INC.,WASHINGTON STREET,,UTICA,NY,13501,25,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0202832,NYD986866390,NEW YORK EMULSIONS TAR PRODUCTS,WASHINGTON ST.,,UTICA,NY,13501,25,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0201899,NYD986869162,BBS TREATED LUMBER,SPEONK-RIVER HEAD ROAD,,SPEONK,NY,11972,01,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0202590,NYD986870608,ROSCOE WOOD PRODUCTS,YORKTOWN ROAD SPUR,,ROSCOE,NY,12776,28,SULLIVAN,36105.0,,,N,Not on the NPL,N,N
2,0202877,NYD986878767,PHILMAR ELECTRONICS,MASON ST,,MORRISONVILLE,NY,12962,24,CLINTON,36019.0,,,N,Not on the NPL,N,N
2,0203769,NYD986880789,"TOOBRO CHEESE, OGDENSBURG NY",30 Main Street,,OGDENSBURG,NY,13669,21,ST. LAWRENCE,36089.0,,,N,Not on the NPL,N,N
2,0202896,NYD986881696,GLEN COVE GAS PLANT,ROUND SWAMP ROAD,,GLEN COVE,NY,11542,03,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0202972,NYD986882660,LI TUNGSTEN CORP.,GARVIES POINT RD.,,GLEN COVE,NY,11542,03,NASSAU,36059.0,40.860929,-73.640773,N,Currently on the Final NPL,N,N
2,0203170,NYD986883387,NEWSTEAD SITE,8471 FLETCHER RD,,NEWSTEAD,NY,14001,27,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0203230,NYD986886075,CLAVERACK LANDFILL,SNYDER TOWN ROAD,,TOWN OF CLAVERACK,NY,12513,24,COLUMBIA,36021.0,,,N,Not on the NPL,N,N
2,0203276,NYD986895290,MIDDLEVILLE TANNERY DUMP,TOWN OF NORWAY,,NEWPORT,NY,13416,24,HERKIMER,36043.0,,,N,Not on the NPL,N,N
2,0206582,NYD986899912,TCI INCORPORATED,39 FALLS INDUSTRIAL PARK ROAD,,HUDSON,NY,12534,20,COLUMBIA,36021.0,,,N,Not on the NPL,N,N
2,0204476,NYD986905396,SARATOGA RADAR STATION,END OF RADAR ROAD,,STILLWATER,NY,12170,22,SARATOGA,36091.0,,,N,Not on the NPL,N,N
2,0203413,NYD986910206,UNIVERSAL IRONS %26 METAL,993 CLINTON ST,,BUFFALO,NY,14201,30,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0203989,NYD986910560,"SPCE, INC.",214 CANDLEWOOD ROAD,,BRENTWOOD,NY,11717,02,SUFFOLK,36103.0,,,N,Not on the NPL,N,N
2,0203370,NYD986913283,FORMER 3M/DYNACOLOR PLANT,98 SPRING STREET,,SWEDEN,NY,14420,29,MONROE,36055.0,,,N,Not on the NPL,N,N
2,0203382,NYD986913580,ONONDAGA LAKE,Postal Address is unavailable for the Site,,SYRACUSE,NY,13209,24,ONONDAGA,36067.0,43.069444,-76.208056,N,Currently on the Final NPL,N,N
2,0203907,NYD986925790,PATCLIN CHEMICAL CO,66 ALEXANDER STREET,,YONKERS,NY,10701,17,WESTCHESTER,36119.0,,,N,Not on the NPL,N,N
2,0203396,NYD986927697,JOHNNY CAKE ROAD FARM,RURAL ROUTE # 1,,DANUBE TWP,NY,13365,23,HERKIMER,36043.0,,,N,Not on the NPL,N,N
2,0203394,NYD986927713,APPLE VALLEY SHOPPING CENTER,ROUTE 55,,LA GRANGE,NY,12540,19,DUTCHESS,36027.0,,,N,Not on the NPL,N,N
2,0204678,NYD093247062,FORT ORANGE PAPER CO.,1900 RIVER ROAD,,CASTLETON ON HUDSON,NY,12033,22,RENSSELAER,36083.0,,,N,Not on the NPL,N,N
2,0202827,NYD093760775,DEKNATEL (DIV OF PFIZER HOSP PROD),96-14 222ND ST.,,QUEENS VILLAGE,NY,11002,05,QUEENS,36081.0,,,N,Not on the NPL,N,N
2,0201650,NYD094174554,GUTERL SIMMONS-STEEL,695 OHIO ST (PO BOX 509),,LOCKPORT,NY,14094,29,NIAGARA,36063.0,,,N,Not on the NPL,N,N
2,0201652,NYD094177292,SEAWAY IND WASTE DSPL,4825 RIVER RD,,TONAWANDA,NY,14150,36,ERIE,36029.0,,,N,Not on the NPL,N,N
2,0201654,NYD095165890,XEROX/BLAUVELT REFURBISHING CTR,RTE 303,,BLAUVELT,NY,10913,26,ROCKLAND,36087.0,,,N,Not on the NPL,N,N
2,0203131,NYD095575429,FORMER COVIDIEN PLANT,130 MADISON ST,,ORISKANY FALLS,NY,13425,22,ONEIDA,36065.0,,,N,Not on the NPL,N,N
2,0201657,NYD095587481,BRENEMAN INC,8 EAST UTICA ST,,OSWEGO,NY,13126,30,OSWEGO,36075.0,,,N,Not on the NPL,N,N
2,0202948,NYD096921358,CALLDATA LONG ISLAND CENTER,280 CROSSWAYS PARK DRIVE,,WOODBURY,NY,11797,03,NASSAU,36059.0,,,N,Not on the NPL,N,N
2,0201661,NYD096925524,CAMPBELL PLASTICS,CAMPBELL RD,,ROTTERDAM,NY,12306,28,SCHENECTADY,36093.0,,,N,Not on the NPL,N,N
